Pathway	G89286	G89287	G89288	G89290	G89292	G89293	G89294	G89295	G89296	G89297	G89299	G89300	G89301	G89302	G89303	G89304	G89305	G89307	G89308	G89309	G89311	G89312	G89313	G89314	G89315	G89316	G89317	G89320	G89321	G89322	G89323	G89324	G89325	G89328	G89329	G89330	G89331	G89332	G89333	G89334	G89335	G89336	G89338	G89339	G89340	G89341	G89343	G89344	G89345	G89347	G89348	G89349	G89350	G89351	G89352	G89353	G89354	G89355	G89356	G89358	G89360	G89361	G89362	G89363	G89364	G89365	G89366	G89368	G89369	G89370	G89372	G89373	G89374	G89375	G89378	G89379	G89380	G89381
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|g__Bacteroides.s__Bacteroides_salyersiae	0	0	0	0	0	0	0	0	1.33741e-6	0	0	0	0	0	0	0	0	0	0	0	5.87182e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6263e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|g__Bacteroides.s__Bacteroides_sp_3_2_5	0	0	0	0	0	0	0	0	0	0	0	0	0	9.40642e-6	0	0	0	0	0	0	0	0	0	0	1.82821e-5	0	0	0	0	0	0	0	0	0	3.00919e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|g__Bacteroides.s__Bacteroides_stercoris	0	0	3.83406e-5	0	0	0	0	0	8.63539e-6	0	2.90408e-5	0	0	0	0	0	0	0	0	8.07879e-7	0	0	1.08812e-4	0	0	0	0	0	0	6.40251e-5	0	0	0	0	0	0	0	5.18747e-7	4.47101e-5	1.09025e-5	4.93776e-7	0	0	1.31104e-6	0	1.84181e-5	0	0	0	0	5.84095e-6	0	0	0	0	0	0	0	0	0	0	0	5.88236e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0	0	0	0	0	0	0	0	8.91824e-8	0	0	0	4.42955e-6	0	2.90882e-6	0	1.12264e-6	0	3.56367e-5	0	0	0	0	0	0	0	0	0	0	0	0	9.99093e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	3.68437e-6	0	0	0	0	0	0	0	7.64864e-6	0	0	0	0	0	0	0	0	6.53859e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	6.60982e-6	0	2.50749e-8	0	0	2.6828e-6	0	5.81935e-6	4.29065e-6	0	3.05793e-5	2.36364e-7	0	3.49679e-6	1.29913e-5	1.38692e-5	5.765e-6	0	1.39356e-5	1.89768e-6	3.02024e-7	9.57368e-6	0	0	4.58025e-6	0	0	0	3.96912e-6	3.35407e-6	6.89698e-5	1.25113e-6	6.76735e-7	3.72716e-7	1.29298e-6	1.18903e-5	1.69665e-4	0	2.86674e-6	8.36409e-6	0	5.19556e-6	2.11925e-6	0	7.13082e-7	7.77936e-6	0	2.08704e-5	1.50651e-6	0	3.15994e-5	1.36802e-6	0	0	0	4.38077e-5	0	0	8.85914e-6	1.23204e-5	0	0	2.07417e-5	1.55867e-5	0	1.06663e-6	0	0	0	0	0	0	0	6.6685e-7	0	2.11254e-5	0	1.10439e-5
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	0	6.79474e-6	1.89484e-5	0	0	0	0	0	0	0	4.9725e-7	0	0	6.23951e-6	7.45496e-7	7.89007e-6	0	0	0	1.55426e-6	0	0	0	0	0	0	0	0	1.5592e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	7.53622e-6	0	0	0	0	0	0	0	0	1.86224e-5	0	8.4361e-7	0	3.17589e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.69918e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.50084e-5	2.28056e-5	0	0	0	0	0	0	1.57416e-5	0	0	0	0	0	0	0	1.5264e-5	0	0	0	1.43657e-5	1.74624e-5	0	0	0	0	0	0	0	0	0	0	8.21383e-6	0	0	0
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	0	2.25668e-5	4.87452e-6	4.68626e-5	2.05559e-5	0	0	1.31291e-4	7.20904e-5	0	0	0	0	5.28971e-5	8.76263e-6	2.2155e-5	3.86895e-6	1.26926e-5	0	1.9761e-5	0	8.98297e-5	0	0	6.84903e-6	0	2.90404e-5	2.62401e-4	0	0	7.9798e-5	0	5.28681e-5	1.39799e-5	6.37134e-5	0	6.2426e-6	4.63428e-6	4.96823e-5	4.50993e-5	0	7.4766e-5	4.43048e-6	1.12737e-5	0	1.65786e-5	0	5.64902e-6	2.17644e-5	0	1.2688e-5	9.7895599999999992e-06	0	0	0	0	2.28438e-4	0	2.75521e-5	0	7.8464e-6	1.30326e-4	1.52867e-4	1.35224e-6	9.14774e-6	0	1.99823e-5	0	6.97696e-5	0	6.39051e-5	1.32665e-4	3.14159e-5	0	0	8.42012e-6	0	0
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Bifidobacterium.s__Bifidobacterium_longum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.9528e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Blautia.s__Ruminococcus_torques	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53941e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Burkholderiales_noname.s__Burkholderiales_bacterium_1_1_47	0	0	0	0	0	0	0	0	3.33394e-6	0	0	0	0	0	0	0	0	0	0	7.24742e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03856e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.55501e-6	0	0	0	0	0	0	0	0	0	0	0	0	1.48106e-5	0	0	0	0	0	0
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Escherichia.s__Escherichia_coli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.80384e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Parasutterella.s__Parasutterella_excrementihominis	0	0	0	7.6231800000000004e-06	0	0	0	8.21663e-6	3.63912e-6	0	0	0	0	4.58373e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.47063e-7	0	0	4.71282e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.67326e-6	0	0	3.61714e-5	0	0	0	0	0	0	0	0	0	1.16676e-5	0	0	0	0	0	0
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.53547e-5	0	0	2.07081e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	0	0	2.24081e-6	1.95268e-5	9.20849e-7	0	0	1.37641e-5	3.61941e-5	0	0	0	0	3.50497e-5	4.43951e-6	3.99006e-6	0	5.05209e-6	0	1.09322e-5	0	9.62889e-5	0	0	2.56567e-6	0	1.20562e-5	7.32271e-5	0	0	6.812e-5	0	2.97818e-5	5.60261e-6	3.17344e-7	0	0	1.80647e-6	0	2.5718e-5	0	4.19743e-5	1.92213e-6	4.30345e-6	0	7.53773e-6	0	0	1.23163e-5	0	5.09794e-6	1.06037e-6	0	0	0	0	1.99026e-4	0	1.26832e-5	0	0	8.6886e-5	9.06791e-5	1.51341e-6	6.60085e-6	0	1.36953e-5	0	5.30529e-5	0	3.08355e-5	8.14845e-5	2.34079e-5	0	0	6.28081e-6	0	0
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Bifidobacterium.s__Bifidobacterium_longum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17024e-6	0	0	0	0	0	0	0	0	0	0	0	0	1.46727e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Blautia.s__Ruminococcus_torques	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37349e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Burkholderiales_noname.s__Burkholderiales_bacterium_1_1_47	0	0	0	0	0	0	0	0	3.68168e-6	0	0	0	0	0	0	0	0	0	0	7.3989e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.71956e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.07368e-6	0	0	0	0	0	0	0	0	0	0	0	0	1.29807e-5	0	0	0	0	0	0
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Escherichia.s__Escherichia_coli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.26874e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Parasutterella.s__Parasutterella_excrementihominis	0	0	0	7.1105e-6	0	0	0	3.92432e-6	3.90522e-6	0	0	0	0	3.59944e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.04948e-7	0	0	2.08302e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.02835e-6	0	0	2.76466e-5	0	0	0	0	0	0	0	0	0	8.8988e-6	0	0	0	0	0	0
ARO-PWY: chorismate biosynthesis I	4.7866e-5	7.03377e-5	1.44897e-5	1.91989e-4	2.22727e-5	1.31171e-4	0	2.67855e-4	1.48867e-4	5.58992e-5	8.6682e-5	3.60081e-5	0	8.2347e-5	6.67611e-6	5.56354e-5	1.30265e-4	3.55713e-5	1.42314e-5	3.63228e-5	1.69414e-5	2.04357e-4	2.7895e-5	2.64123e-5	9.30992e-5	2.62477e-5	1.06667e-4	2.44685e-4	2.65083e-5	4.497e-5	9.87809e-5	1.6801e-5	6.58321e-5	7.91192e-5	2.48134e-4	4.18494e-5	5.73421e-5	8.39668e-5	9.7825e-5	8.58622e-5	4.66949e-5	1.21979e-4	4.11802e-6	6.30905e-5	3.0714e-5	3.7163e-5	0	7.17582e-5	3.21461e-5	0	9.13276e-5	1.91353e-5	0	4.44745e-6	0	7.20811e-5	2.47101e-4	0	7.82144e-5	4.67302e-5	2.17809e-6	9.67926e-5	3.20191e-4	4.92361e-5	1.11395e-5	2.89689e-5	5.29874e-5	1.87721e-5	1.06074e-4	0	8.64616e-5	1.95124e-4	3.07597e-5	2.7456e-5	0	7.52331e-5	2.53954e-5	3.8135e-6
ARO-PWY: chorismate biosynthesis I|g__Akkermansia.s__Akkermansia_muciniphila	0	5.01653e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.77268e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARO-PWY: chorismate biosynthesis I|g__Alistipes.s__Alistipes_finegoldii	0	0	0	0	0	0	0	0	6.82129e-6	0	0	0	0	0	0	0	0	0	0	9.30987e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.36881e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARO-PWY: chorismate biosynthesis I|g__Bacteroides.s__Bacteroides_fragilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.91033e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARO-PWY: chorismate biosynthesis I|g__Blautia.s__Ruminococcus_gnavus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.81714e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARO-PWY: chorismate biosynthesis I|g__Blautia.s__Ruminococcus_obeum	0	0	0	1.95139e-6	0	3.90132e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.87482e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARO-PWY: chorismate biosynthesis I|g__Burkholderiales_noname.s__Burkholderiales_bacterium_1_1_47	0	0	0	0	0	0	0	1.17977e-5	7.45504e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43985e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76451e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARO-PWY: chorismate biosynthesis I|g__Catenibacterium.s__Catenibacterium_mitsuokai	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.73279e-6	0	0	0	0	0	0	0	0	0	3.78203e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARO-PWY: chorismate biosynthesis I|g__Clostridium.s__Clostridium_bolteae	0	0	0	0	0	0	0	1.89719e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARO-PWY: chorismate biosynthesis I|g__Clostridium.s__Clostridium_clostridioforme	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.77413e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARO-PWY: chorismate biosynthesis I|g__Clostridium.s__Clostridium_symbiosum	0	4.12652e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARO-PWY: chorismate biosynthesis I|g__Escherichia.s__Escherichia_coli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.91551e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARO-PWY: chorismate biosynthesis I|g__Eubacterium.s__Eubacterium_eligens	0	0	0	0	0	5.11206e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARO-PWY: chorismate biosynthesis I|g__Eubacterium.s__Eubacterium_rectale	0	0	0	3.13693e-5	0	5.85485e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.04918e-5	0	0	0	0	0	0	6.25172e-5	0	0	0	4.50959e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.58043e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARO-PWY: chorismate biosynthesis I|g__Eubacterium.s__Eubacterium_siraeum	0	0	5.92291e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARO-PWY: chorismate biosynthesis I|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	3.15396e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARO-PWY: chorismate biosynthesis I|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_2_1_58FAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.044e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARO-PWY: chorismate biosynthesis I|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	0	0	0	2.20603e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.61712e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARO-PWY: chorismate biosynthesis I|g__Parasutterella.s__Parasutterella_excrementihominis	0	0	0	2.35684e-6	0	0	0	9.83368e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.10866e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1415e-6	0	0	0	3.3771e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARO-PWY: chorismate biosynthesis I|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.38097e-6	0	0	0	0	0	0	0	0	0	4.20958e-6	0	0	0	0	0	0	2.53305e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARO-PWY: chorismate biosynthesis I|g__Roseburia.s__Roseburia_hominis	0	0	0	0	0	0	0	0	1.26629e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.76907e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARO-PWY: chorismate biosynthesis I|g__Roseburia.s__Roseburia_intestinalis	0	0	0	0	0	0	0	0	9.0106e-7	0	0	0	0	0	0	0	6.01666e-6	3.12835e-7	0	0	0	1.28642e-4	0	0	0	0	4.13085e-6	0	0	0	1.71955e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.63651e-5	0	0	0	0	0	1.67187e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARO-PWY: chorismate biosynthesis I|g__Roseburia.s__Roseburia_inulinivorans	0	0	0	0	0	2.59764e-6	0	0	0	0	0	0	0	0	0	0	3.40224e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59023e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARO-PWY: chorismate biosynthesis I|unclassified	0	0	0	8.95914e-6	0	0	0	0	8.80977e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26461e-5	0	0	0	0	0	0	3.5633e-5	0	0	0	0	0	1.17888e-4	0	0	0	0	0	1.22018e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	6.74305e-5	2.36571e-5	3.58751e-5	1.72352e-4	5.09626e-5	8.45446e-5	1.19041e-6	1.44128e-4	8.72282e-5	2.95334e-5	2.55484e-4	1.93886e-5	3.67557e-5	8.86868e-5	2.65055e-5	1.4472e-4	3.92044e-5	6.82561e-5	4.77963e-5	3.1106000000000003e-05	3.44263e-5	1.9854e-4	5.9313e-5	3.58228e-5	2.46381e-4	2.18611e-5	1.6456e-5	2.00769e-4	2.22663e-5	9.0764e-5	1.06696e-4	1.50115e-5	7.55803e-5	4.55513e-5	7.58144e-5	8.67654e-5	2.40178e-5	3.15013e-5	1.09802e-4	2.73318e-5	3.88411e-5	5.44081e-4	4.33645e-5	1.02201e-4	3.86863e-5	3.99786e-5	3.22923e-5	1.13431e-4	1.05048e-5	3.81914e-5	7.69082e-5	3.9024e-5	1.92358e-4	1.00117e-4	3.64497e-6	6.23039e-5	2.41562e-4	2.57595e-6	7.62324e-5	8.40096e-5	1.60428e-5	4.80981e-5	2.35202e-4	3.9305e-5	0	4.92996e-5	2.44047e-5	1.25428e-5	6.38558e-4	0	7.22657e-5	3.47441e-4	5.28668e-5	2.0937e-5	1.85461e-5	4.04728e-5	0	5.08202e-6
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Bacteroides.s__Bacteroides_faecis	0	0	0	6.05042e-6	5.50147e-7	0	0	0	0	0	0	0	0	0	0	0	0	3.32154e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94413e-5	0	0	0	7.22519e-7	0	0	0	0	0	0	0	0	0	0	0
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Bacteroides.s__Bacteroides_finegoldii	0	0	0	0	0	0	0	0	2.33614e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	0	0	2.25918e-6	1.0717e-5	3.0901e-6	5.82665e-7	0	0	1.38138e-6	0	4.10532e-6	0	0	0	4.12851e-7	0	1.81891e-6	7.40771e-6	0	0	2.63137e-6	4.07141e-6	1.42227e-6	0	0	0	0	0	0	0	0	2.3156e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.02078e-7	0	0	0	0	0	0	0	0	0	1.39512e-5	0	0	0	0	0	0	0	0	0	1.98635e-5	2.53879e-5	0	0	0	0	0
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0	0	0	0	0	0	0	0	1.28517e-6	0	0	0	0	0	0	0	0	0	0	0	3.8006e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2374e-6	0	0	0	0	0	0	0	0	0	0	1.31922e-5	0	0	0	0	0	0	0	0	3.62701e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	0	5.28934e-6	7.12984e-6	0	0	0	0	0	0	0	0	0	0	2.80527e-5	0	2.47219e-6	0	0	0	1.86688e-6	0	0	0	0	0	0	0	0	7.77118e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00339e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Escherichia.s__Escherichia_coli	5.50153e-7	1.01872e-6	0	0	0	0	0	4.78492e-5	7.56003e-7	1.10774e-5	4.7574e-5	0	0	5.61954e-5	2.12645e-6	2.0438e-5	0	1.48288e-6	0	0	0	0	1.04752e-5	0	1.53432e-5	0	0	4.44782e-5	0	0	0	0	4.95281e-6	0	1.22899e-5	0	5.44784e-6	0	0	0	0	1.98989e-4	2.2821e-6	0	0	0	0	2.31339e-5	0	8.74651e-6	3.44582e-6	2.39963e-6	1.03073e-4	1.85388e-5	0	0	0	0	0	1.42296e-6	0	0	1.7843e-6	0	0	6.14094e-6	1.19641e-6	0	4.22729e-4	0	0	5.94001e-5	1.28842e-5	0	0	0	0	0
